"MATERIA";"CURSO";"NIVEL";"DEPARTAMENTO";"NOMBRE";"CREDITOS"
IGEN;"102";PREG;IGEN;TALLER EN DOCENCIA;3
IGEN;"1101";PREG;IGEN;TECNOLOGIA Y SOCIEDAD;3
IGEN;"1101A";PREG;IGEN;TECNOLOGIA Y SOCIEDAD;3
IGEN;"1101A";PREG;IGEN;TECNOLOGIA Y SOCIEDAD;0
IGEN;"1101C";PREG;IGEN;COMPL. TECNOLOGIA Y SOCIEDAD;0
IGEN;"1102";PREG;IGEN;TECNOGIA Y GLOBALIZACION;3
IGEN;"1102B";PREG;IGEN;TECNOLOGIA Y GLOBALIZACION;3
IGEN;"1103";PREG;IGEN;LAS TELECOMUNIC.EN COLOMBIA;3
IGEN;"1103A";PREG;IGEN;HISTOR.TELECOMUNIC.EN COLOMBIA;3
IGEN;"1103B";PREG;IGEN;LAS TELECOMUNIC.EN COLOMBIA;3
IGEN;"1103B";PREG;IGEN;HISTOR.TELECOMUNIC.EN COLOMBIA;3
IGEN;"1104";PREG;IGEN;DE LA IMPRENTA A INTERNET;3
IGEN;"1104";PREG;IGEN;HISTORIA DE LA TECNOLOGIA;3
IGEN;"1104";PREG;IGEN;IMPRENTA-INTERNET:550 AÑOS;3
IGEN;"1104A";PREG;IGEN;HISTORIA DE LA TECNOLOGIA;0
IGEN;"1104A";PREG;IGEN;HIST.TECNOLOG:IMPRENTA-COMPUTA;3
IGEN;"1104A";PREG;IGEN;HISTORIA DE LA TECNOLOGIA;3
IGEN;"1104B";PREG;IGEN;HISTORIA DE LA TECNOLOGIA;3
IGEN;"1105";PREG;IGEN;TECNOLOGIA Y CULTURA;3
IGEN;"1105B";PREG;IGEN;TECNOCULTURAS DE AMERICA LATIN;3
IGEN;"1106A";PREG;IGEN;TECNOLOG, POLITICA Y CIUDADANI;3
IGEN;"1107B";PREG;IGEN;CONCEPTOS CIENCIA, TECN.Y SOCI;3
IGEN;"1108B";PREG;IGEN;CIENCIA, TECNOL. Y EL PUBLICO;3
IGEN;"1109";PREG;IGEN;CIUDAD Y TECNOLOGIA;3
IGEN;"1109B";PREG;IGEN;CIUDAD Y TECNOLOGIA;3
IGEN;"1110";PREG;IGEN;A.L. ENTRE LA TECNO Y EL DESA.;3
IGEN;"1110B";PREG;IGEN;A.L. ENTRE LA TECNO Y EL DESA.;3
IGEN;"1111B";PREG;IGEN;HERRAM. PENSAMIENTO SISTÉMICO;3
IGEN;"1112B";PREG;IGEN;INGENIERÍA EN COLOMBIA;3
IGEN;"1113B";PREG;IGEN;PENSAMIENTO SISTEMICO;3
IGEN;"1114";PREG;IGEN;SEMINARIO ESTUDIOS DE INGENIER;0
IGEN;"1115B";PREG;IGEN;TECNOCULTURAS EN AMÉRICA LATIN;3
IGEN;"1116";PREG;IGEN;INNOVACIÓN PARA TODOS;3
IGEN;"1300";PREG;IGEN;EDUCACION Y CIENCIA;3
IGEN;"1300B";PREG;IGEN;EDUCACION Y CIENCIA;3
IGEN;"1301";PREG;IGEN;TALLER EN DOCENCIA;1
IGEN;"1302";PREG;IGEN;TALLER EN DOCENCIA;2
IGEN;"1303";PREG;IGEN;TALLER EN DOCENCIA;3
IGEN;"200";PREG;IGEN;TECNOLOGÍA Y SOCIEDAD;3
IGEN;"200";PREG;IGEN;TECNOLOGIA Y SOCIEDAD;3
IGEN;"200A";PREG;IGEN;TECNOLOGIA Y SOCIEDAD;3
IGEN;"200A";PREG;IGEN;TECNOLOGÍA Y SOCIEDAD;3
IGEN;"2007";PREG;IGEN;CIENCIA,TECNOLOGÍA,INNOVACIÓN;3
IGEN;"2007B";PREG;IGEN;CIENCIA,TECNOLOGÍA,INNOVACIÓN;3
IGEN;"201";PREG;IGEN;TECNOGIA Y POLITICA;3
IGEN;"201B";PREG;IGEN;TECNOGIA Y POLITICA;3
IGEN;"202";PREG;IGEN;LAS TELECOMUNIC.EN COLOMBIA;3
IGEN;"202B";PREG;IGEN;LAS TELECOMUNIC.EN COLOMBIA;3
IGEN;"2070";PREG;IGEN;MONITORIA INGENIERIA GENERAL;0
IGEN;"2071";PREG;IGEN;MONITORIA INGENIERIA GENERAL;0
IGEN;"2101";PREG;IGEN;TECNOLOGIA, ARTE Y NEGOCIOS;3
IGEN;"2201";PREG;IGEN;PROYECCION EN LA COMUNIDAD;1
IGEN;"2202";PREG;IGEN;PRACTICA EMPRESARIAL;6
IGEN;"2203";PREG;IGEN;PRACTICA INTERNACIONAL;3
IGEN;"2204";PREG;IGEN;PRACTICA VACACIONES;3
IGEN;"2205";PREG;IGEN;PRACTICA DE INVESTIGACION;3
IGEN;"2206";PREG;IGEN;PRACTICA EXTRAJEROS EN COLOMBI;3
IGEN;"2207";PREG;IGEN;PROYECTO INTERDISCIPLINARIO;0
IGEN;"250";PREG;IGEN;PROYECCION EN LA COMUNIDAD;1
IGEN;"260";PREG;IGEN;PRACTICA EMPRESARIAL;6
IGEN;"261";PREG;IGEN;PRACTICA INTERNACIONAL;3
IGEN;"261";PREG;IGEN;PRACTICA EMPRESARIAL INTERNAL;0
IGEN;"262";PREG;IGEN;PRACTICA INTERNACIONAL;6
IGEN;"262";PREG;IGEN;PRACTICA VACACIONES;3
IGEN;"263";PREG;IGEN;PRACTICA DE INVESTIGACION;3
IGEN;"301";PREG;IGEN;TECNOLOGIA, ARTE Y NEGOCIOS;3
IGEN;"310";PREG;IGEN;PROYECTO EMPRESARIAL;3
IGEN;"3129";PREG;IGEN;TALLER INTEGRADO DE INNOVACIÓN;3
IGEN;"3201";PREG;IGEN;PROYECTO EMPRESARIAL;3
IGEN;"3991";PREG;IGEN;PRÁCTICA PROFESIONAL COMP;6
IGEN;"3992";PREG;IGEN;PRACTICA PROFESIONAL;3
IGEN;"3993";PREG;IGEN;PRACTICA DAAD;0
IGEN;"4001";POST;IGEN;TESIS DOBLE DIPLOMA;8
IGEN;"4001";POST;IGEN;TESIS;4
IGEN;"4002";POST;IGEN;TESIS;8
IGEN;"4003";POST;IGEN;TESIS;10
IGEN;"4004";POST;IGEN;TESIS;12
IGEN;"4101";POST;IGEN;SEM. TECNOLOGÍA Y SOCIEDAD;0
IGEN;"4101";POST;IGEN;SEM. TECNOLOGÍA Y SOCIEDAD;4
IGEN;"4201";POST;IGEN;INTERCAMBIO INTERNACIONAL;0
IGEN;"4301";POST;IGEN;DISEÑO E INNOVACIÓN;4
IGEN;"4302";POST;IGEN;TALLER INNOVACION Y EMPRENDIM.;4
IGEN;"4990";POST;IGEN;INTERCAMBIO MAESTRIA;1
IGEN;"4990";POST;IGEN;INTERCAMBIO MAESTRIA;0
IGEN;"601";POST;IGEN;TESIS;4
IGEN;"602";POST;IGEN;TESIS;8
IGEN;"603";POST;IGEN;TESIS;10
IGEN;"604";POST;IGEN;TESIS;12
IIND;"0";PREG;IIND;REQUISITO DE IDIOMAS;0
IIND;"000";PREG;IIND;REQUISITO DE INGLES;0
IIND;"000";PREG;IIND;REQUISITO DE IDIOMA;0
IIND;"1000";PREG;IIND;INTROD. INGEN. INDUSTRIAL;0
IIND;"1000";PREG;IIND;INTROD. INGEN. INDUSTRIAL;3
IIND;"1000C";PREG;IIND;COMPL. INTR. ING. INDUSTRIAL;0
IIND;"1000T";PREG;IIND;TRAB.ASIST.INTR ING INDUSTRIAL;0
IIND;"1001";PREG;IIND;ACOMPAÑAMIENTO;0
IIND;"1001";PREG;IIND;PROGRAMA DE ACOMPAÑAMIENTO;0
IIND;"1001";PREG;IIND;ACOMPAÑAMIENTO;2
IIND;"1002";PREG;IIND;SCOUTING IIND;0
IIND;"1003";PREG;IIND;CLINICA DE PROBLEMAS (IIND);0
IIND;"1003";PREG;IIND;CLÍNICA DE PROBLEMAS (IIND);0
IIND;"101";PREG;IIND;INTRODUCCION A LA ING INDUSTRI;3
IIND;"101";PREG;IIND;INTRODUCCION A ING INDUSTRIAL;3
IIND;"101";PREG;IIND;INTROD. INGEN. INDUSTRIAL;3
IIND;"101";PREG;IIND;INTROD.INGEN.INDUSTRIAL;3
IIND;"114";PREG;IIND;DISEÑO PRODUCTOS Y PROCESOS;3
IIND;"114";PREG;IIND;DISEÑO PRODUCTOS PROCESOS;3
IIND;"114";PREG;IIND;DISPROD;3
IIND;"114";PREG;IIND;DISEÑO PRODUCCION;3
IIND;"1300B";PREG;IIND;REDES, JUEGOS Y ALTRUISMO;3
IIND;"1301A";PREG;IIND;MODELOS PARA PENSAR;3
IIND;"201";PREG;IIND;SITUACIONES PROBLEMATICAS;3
IIND;"202";PREG;IIND;PROB. ESTA.;4
IIND;"202";PREG;IIND;PROBABILIDAD Y ESTADISTICA;4
IIND;"204";PREG;IIND;TALLER DE MANUFACTURA;3
IIND;"205";PREG;IIND;FUNDAM.ORGANIZACIONES;3
IIND;"205";PREG;IIND;ORGANIZACIONES;3
IIND;"205";PREG;IIND;FUNDAMENTOS DE ORGANIZACIONES;3
IIND;"2070";PREG;IIND;MONITORIA INGENIERIA INDUSTRIA;0
IIND;"2070";PREG;IIND;MONITORIA INGENIERÍA INDUSTRIA;0
IIND;"2071";PREG;IIND;MONITORIA INGENIERÍA INDUSTRIA;0
IIND;"2071";PREG;IIND;MONITORIA INGENIERIA INDUSTRIA;0
IIND;"2100";PREG;IIND;PROBABILIDAD Y ESTADISTICA;4
IIND;"2101";PREG;IIND;PROBABILIDAD;3
IIND;"2102";PREG;IIND;FUNDAMENTOS ESTADISTICA;0
IIND;"2102";PREG;IIND;FUNDAMENTOS ESTADISTICA;3
IIND;"2103";PREG;IIND;PRINCIPIOS OPTIMIZACIÓN;3
IIND;"2103";PREG;IIND;PRINCIPIOS OPTIMIZACION;0
IIND;"2103";PREG;IIND;PRINCIPIOS OPTIMIZACION;3
IIND;"2103C";PREG;IIND;COMPL. PRINCIPIOS OPTIMIZACION;0
IIND;"2103C";PREG;IIND;REFUERZO PRINCIPIOS OPTIMIZAC.;0
IIND;"2103T";PREG;IIND;TRAB.ASIST.PRINCIP.OPTIMIZ.;0
IIND;"2104";PREG;IIND;MODELOS PROBABILISTICOS;0
IIND;"2104";PREG;IIND;MODELOS PROBABILISTICOS;3
IIND;"2104";PREG;IIND;MODELOS PROBABILÍSTICOS;3
IIND;"2104C";PREG;IIND;COMPL. MODELOS PROBABILISTICOS;0
IIND;"2104C";PREG;IIND;REFUERZO MODELOS PROBABILISTIC;0
IIND;"2105";PREG;IIND;SIMULAC.EVENTOS DISCRETOS;3
IIND;"2105";PREG;IIND;SIMULAC.EVENTOS DISCRETOS;0
IIND;"2106";PREG;IIND;PROBABILIDAD Y ESTADÍSTICA I;3
IIND;"2106";PREG;IIND;PROBABILIDAD Y ESTADÍSTICA I;0
IIND;"2106C";PREG;IIND;REFUERZO PROBA Y ESTAD I;0
IIND;"2106C";PREG;IIND;COMPL. PROBA Y ESTAD I;0
IIND;"2106T";PREG;IIND;TRAB.ASIST.PROBAB.ESTADIST.I;0
IIND;"2107";PREG;IIND;PROBABILIDAD Y ESTADISTICA II;0
IIND;"2107";PREG;IIND;PROBABILIDAD Y ESTADISTICA II;3
IIND;"2107";PREG;IIND;PROBABILIDAD Y ESTADÍSTICA II;3
IIND;"2107C";PREG;IIND;REFUERZO PROBA Y ESTD II;0
IIND;"2107C";PREG;IIND;COMPL. PROBA Y ESTD II;0
IIND;"2108";PREG;IIND;NIV PROB. Y ESTADISTICA;3
IIND;"2109";PREG;IIND;SISTEMAS APOYO A LA DECISION;0
IIND;"2109";PREG;IIND;SISTEMAS APOYO A LA DECISION;3
IIND;"2109";PREG;IIND;SISTEMAS APOYO A LA DECISIÓN;3
IIND;"2109C";PREG;IIND;COMPL. SIST. APOYO A DECISION;0
IIND;"2109C";PREG;IIND;REFUERZO SIST. APOYO DECISION;0
IIND;"2109T";PREG;IIND;TRAB.ASIST.SIST.APOYO DECIS.;0
IIND;"211";PREG;IIND;ENFOQUE SISTEMICO;3
IIND;"212";PREG;IIND;PROBABILIDAD;3
IIND;"213";PREG;IIND;SISTEM.CONTROL GERENCIAL;3
IIND;"213";PREG;IIND;SISTEMAS DE CONTROL GERENCIAL;3
IIND;"213";PREG;IIND;SIST. DE CONTROL GERENCIAL;3
IIND;"214";PREG;IIND;CONTROL DE PRODUCCION;3
IIND;"220";PREG;IIND;ANADEC BASICO;3
IIND;"2200";PREG;IIND;DISEÑO PRODUCTOS PROCESOS;3
IIND;"2201";PREG;IIND;CONTROL DE PRODUCCION;0
IIND;"2201";PREG;IIND;CONTROL DE PRODUCCIÓN;3
IIND;"2201";PREG;IIND;CONTROL DE PRODUCCION;3
IIND;"2201C";PREG;IIND;COMPL. CONTROL DE PRODUCCION;0
IIND;"2201C";PREG;IIND;REFUERZO CONTROL DE PRODUCCION;0
IIND;"2201T";PREG;IIND;TRAB.ASIST.CONTROL PRODUCCION;0
IIND;"2202";PREG;IIND;FUNDAMENTOS DE PRODUCCIÓN;3
IIND;"2202";PREG;IIND;FUNDAMENTOS DE PRODUCCION;3
IIND;"2202";PREG;IIND;FUNDAMENTOS DE PRODUCCION;0
IIND;"2202C";PREG;IIND;COMPL. FUNDAMENTOS PRODUCCIÓN;0
IIND;"2203";PREG;IIND;LOGISTICA;3
IIND;"2203";PREG;IIND;LOGISTICA;0
IIND;"2204";PREG;IIND;NIV. MECANICA DE FLUIDOS;3
IIND;"222";PREG;IIND;FUNDAMENTOS DE ESTADISTICA;3
IIND;"222";PREG;IIND;FUNDAMENTOS ESTADISTICA;3
IIND;"223";PREG;IIND;ANADEC;3
IIND;"223";PREG;IIND;ANALIS.DECISION INVERSION;3
IIND;"2300";PREG;IIND;FUNDAM.ORGANIZACIONES;3
IIND;"2301";PREG;IIND;DINAMICA DE SISTEMAS;0
IIND;"2301";PREG;IIND;DINAMICA DE SISTEMAS;3
IIND;"2301";PREG;IIND;DINÁMICA DE SISTEMAS;3
IIND;"2301C";PREG;IIND;REFUERZO DINÁMICA DE SISTEMAS;0
IIND;"2301C";PREG;IIND;COMPL. DINÁMICA DE SISTEMAS;0
IIND;"2302";PREG;IIND;PENS SISTEMICO ORGANIZACIONES;3
IIND;"2302";PREG;IIND;PENS SISTÉMICO ORGANIZACIONES;3
IIND;"2302";PREG;IIND;PENS SISTEMICO ORGANIZACIONES;0
IIND;"2302C";PREG;IIND;COMPL. PENS SISTE ORGANIZACION;0
IIND;"2303";PREG;IIND;ESTRATEGIA ORGANIZACIONAL;3
IIND;"2303";PREG;IIND;ESTRATEGIA ORGANIZACIONAL;0
IIND;"232";PREG;IIND;PRINCIPIOS DE OPTIMIZACION;3
IIND;"232";PREG;IIND;PRINCIPIOS OPTIMIZACION;3
IIND;"233";PREG;IIND;FINANZAS;3
IIND;"236";PREG;IIND;ECONOMIA DEL BIENESTAR;3
IIND;"2400";PREG;IIND;SIST. DE CONTROL GERENCIAL;3
IIND;"2401";PREG;IIND;ANALIS.DECISIÓN INVERSIÓN;3
IIND;"2401";PREG;IIND;ANALIS.DECISION INVERSION;3
IIND;"2401";PREG;IIND;ANALIS.DECISION INVERSION;0
IIND;"2401C";PREG;IIND;REFUERZO ANALIS.DECISION INVER;0
IIND;"2401C";PREG;IIND;COMPL. ANALISIS. DEC. DE INV.;0
IIND;"2402";PREG;IIND;ORGANIZACION INDUSTRIAL;3
IIND;"2403";PREG;IIND;PRINCIPIOS DE FINANZAS;3
IIND;"2404";PREG;IIND;ORGANIZACIONES Y MERCADOS;0
IIND;"2404";PREG;IIND;ORGANIZACIONES Y MERCADOS;3
IIND;"2404C";PREG;IIND;REFUERZO ORGANIZ. Y MERCADOS;0
IIND;"242";PREG;IIND;MODELOS PROBABILISTICOS;3
IIND;"252";PREG;IIND;SIMULACION;3
IIND;"252";PREG;IIND;SIMULAC.EVENTOS DISCRETOS;3
IIND;"285";PREG;IIND;DINAMICA DE SISTEMAS;3
IIND;"288";PREG;IIND;DE. AV. PRO.;3
IIND;"3000";PREG;IIND;PROYECTO DE GRADO 1;0
IIND;"3000";PREG;IIND;REQUISITO PROYECTO DE GRADO;0
IIND;"3000";PREG;IIND;PROYECTO DE GRADO 1;1
IIND;"3001";PREG;IIND;PROYECTO DE GRADO 2;3
IIND;"3002";PREG;IIND;TRABAJO FINAL OPCION;3
IIND;"3003";PREG;IIND;PROBLEMA ESPECIAL;3
IIND;"3004";PREG;IIND;PROBLEMA ESPECIAL 2;3
IIND;"3005";PREG;IIND;TUTORIAL;3
IIND;"3006";PREG;IIND;PROYECTO INTERMEDIO;3
IIND;"3007";PREG;IIND;TUTORIAL;3
IIND;"3008";PREG;IIND;PROYECTO ESPECIAL;3
IIND;"301";PREG;IIND;NEGOCIACION Y ADM. DEL CONF;3
IIND;"301";PREG;IIND;NEGOC.Y COMP.ORGANIZ.;3
IIND;"301";PREG;IIND;NEGOCIACION Y ADMON DEL CONFLI;3
IIND;"301";PREG;IIND;NEGOCIAC.COMPORT.ORGANIZ.;3
IIND;"301";PREG;IIND;NEGOCIAC.SOLUCION CONFLICT.;3
IIND;"301";PREG;IIND;NEGOCIACION Y COMP. ORG;3
IIND;"302";PREG;IIND;ANALISIS DE DECISIONES;3
IIND;"303";PREG;IIND;NEGOCIACION COLECTIVA;3
IIND;"304";PREG;IIND;SISTEMAS LOGISTICOS;3
IIND;"304";PREG;IIND;SISTEMAS LOGMSTICOS;3
IIND;"307";PREG;IIND;TECNICAS DE MUESTREO;3
IIND;"308";PREG;IIND;INVENTARIOS Y LOGISTICA;3
IIND;"308";PREG;IIND;INVENTARIOS Y LOGISTICA;0
IIND;"3090";PREG;IIND;ELECT. FUND. ING. INDUSTRIAL;3
IIND;"3100";PREG;IIND;FLUJO EN REDES;3
IIND;"3101";PREG;IIND;MODELOS LINEALES ESTADISTICOS;3
IIND;"3102";PREG;IIND;TECNICAS DE MUESTREO;3
IIND;"3103";PREG;IIND;MODEL.ESTADIST.MULTIVAR.;3
IIND;"3104";PREG;IIND;TEORIA DE JUEGOS;3
IIND;"3105";PREG;IIND;TEORIA DE LA DECISION;3
IIND;"3106";PREG;IIND;DEC. Y ESTRATEGIAS EN FIRMAS;3
IIND;"3107";PREG;IIND;ING. DE MERCADEO;3
IIND;"3108";PREG;IIND;INVESTIGACION DE OPERACIONES A;3
IIND;"3109";PREG;IIND;OPTIMIZACION EN FINANZAS;3
IIND;"311";PREG;IIND;ESTRATEGIA EMPRESARIAL;3
IIND;"3110";PREG;IIND;MARKETING ESTRATEGICO;3
IIND;"3111";PREG;IIND;SIMULACION AVANZADA;3
IIND;"3112";PREG;IIND;APLICACIONES INVEST. DE OPER.;3
IIND;"3113";PREG;IIND;SIMULAC. EVENTOS DISCRETOS;3
IIND;"3113";PREG;IIND;SIMULAC. EVENTOS DISCRETOS;0
IIND;"3113C";PREG;IIND;REFUERZO SIMULA. EVENT.DISCRET;0
IIND;"3113C";PREG;IIND;COMPL. SIMULA. EVENT. DISCRET.;0
IIND;"3113T";PREG;IIND;TRAB.ASIST.SIMULAC.EVENT.DISC.;0
IIND;"3114";PREG;IIND;SISTEMAS APOYO A LA DECISION;3
IIND;"312";PREG;IIND;INVESTIGACION DE OPERACIONES A;3
IIND;"313";PREG;IIND;FINANZAS;3
IIND;"313";PREG;IIND;CASOS EN FINANZAS;0
IIND;"314";PREG;IIND;GERENCIA DE PRODUCCION;3
IIND;"315";PREG;IIND;PERSONA Y ORGANIZACION;3
IIND;"315";PREG;IIND;PERSONAS Y ORGANIZACION;3
IIND;"315";PREG;IIND;PERSONA Y ORGANIZACISN;3
IIND;"315";PREG;IIND;PERSONA Y ORGANIZACIÓN;3
IIND;"316";PREG;IIND;GESTION DE LA TECNOLOGIA;3
IIND;"316";PREG;IIND;MODELOS CONTROL PRODUCC.;3
IIND;"317";PREG;IIND;ANADEC BAJO RIESGO;3
IIND;"318";PREG;IIND;TEORIA DE INVENTARIOS;3
IIND;"3191";PREG;IIND;ELECT. PROF. EN INV. OPERAC.;3
IIND;"3192";PREG;IIND;ELECT. PROF. EN INV. OPERACION;3
IIND;"3193";PREG;IIND;ELECT. PROF. EN INV. OPERACION;3
IIND;"3200";PREG;IIND;ASEGURAMIENTO.CALIDAD;3
IIND;"3201";PREG;IIND;LABORAT.ASEGURAMIENTO CALIDAD;0
IIND;"3202";PREG;IIND;GERENCIA DE PRODUCCIÓN;3
IIND;"3202";PREG;IIND;GERENCIA DE PRODUCCION;3
IIND;"3203";PREG;IIND;GER. TECNOLOGIA;3
IIND;"3204";PREG;IIND;ABASTECIMIENTO ESTRATÉGICO;3
IIND;"3204";PREG;IIND;SISTEMAS LOGISTICOS;3
IIND;"3205";PREG;IIND;ECODISEQO;3
IIND;"3205";PREG;IIND;CADENAS ABASTECIMIENT.GLOBALES;3
IIND;"3206";PREG;IIND;GER. DE PROYECTOS;3
IIND;"3207";PREG;IIND;PRODUCCION MAS LIMPIA;3
IIND;"3208";PREG;IIND;DES. AVANZADO DE NUEVOS PROD.;3
IIND;"3209";PREG;IIND;INNOVACION TECNOLOGICA;3
IIND;"321";PREG;IIND;SISTEMAS PUBLICOS;3
IIND;"3210";PREG;IIND;EMPAQUES;3
IIND;"3211";PREG;IIND;INVENTARIOS Y LOGISTICA;3
IIND;"3212";PREG;IIND;MANUFACTURA INTELIGENTE;3
IIND;"3213";PREG;IIND;DISEÑO DE PLANTAS INDUSTRIALES;3
IIND;"3213";PREG;IIND;DISEÑO DE PLANTAS INDUST.;3
IIND;"3214";PREG;IIND;DINAMICA DE PLANTA;3
IIND;"3215";PREG;IIND;TEORÍA DE LAS RESTRICCIONES;3
IIND;"3216";PREG;IIND;SEIS SIGMA;3
IIND;"3217";PREG;IIND;DINAMICA DE LA INNOVACION;3
IIND;"3218";PREG;IIND;FUNDAMENTOS DE LA CALIDAD;0
IIND;"3218";PREG;IIND;FUNDAMENTOS DE LA CALIDAD;3
IIND;"3218C";PREG;IIND;REFUERZO FUND. CALIDAD;0
IIND;"3218C";PREG;IIND;COMPL. FUND. CALIDAD;0
IIND;"3219";PREG;IIND;GEST. DE LA CADENA DE SUMINIST;3
IIND;"322";PREG;IIND;MODELOS LINEALES EST.;3
IIND;"322";PREG;IIND;MODELOS LINEALES ESTADMSTICOS;3
IIND;"322";PREG;IIND;MODELOS LINEALES ESTADISTICOS;3
IIND;"322";PREG;IIND;MODEL.LINEALES ESTADISCOS;3
IIND;"3220";PREG;IIND;PROD.LOCAL EN ECONOMÍA GL;3
IIND;"3220";PREG;IIND;PROD.LOCAL EN ECONOMÍA GLOBAL;3
IIND;"3221";PREG;IIND;LOGÍSTICA;3
IIND;"3221";PREG;IIND;LOGÍSTICA;0
IIND;"3221C";PREG;IIND;COMPL. LOGÍSTICA;0
IIND;"3221C";PREG;IIND;REFUERZO LOGÍSTICA;0
IIND;"3221T";PREG;IIND;TRAB.ASIST.LOGISTICA;0
IIND;"3221T";PREG;IIND;TRAB.ASIST.LOGÍSTICA;0
IIND;"3222";PREG;IIND;PRODUCTO INDUSTRIAL;3
IIND;"323";PREG;IIND;MODEL.ESTADIST.MULTIVAR.;3
IIND;"323";PREG;IIND;BANCA DE INVERSION;3
IIND;"324";PREG;IIND;ASEGURAMIENTO.CALIDAD;3
IIND;"324";PREG;IIND;ASEGURAMIENTO DE LA CALIDAD;3
IIND;"325";PREG;IIND;INVESTIGACION ORGANIZACIONAL;3
IIND;"326";PREG;IIND;INGENIERIA DE CALIDAD;3
IIND;"327";PREG;IIND;LABORAT.ASEGURAMIENTO CALIDAD;0
IIND;"3291";PREG;IIND;ELECT. PROF. EN PRODUCCION;3
IIND;"3292";PREG;IIND;ELECTIV. PROF. EN PRODUCCION;3
IIND;"3293";PREG;IIND;ELECT. PROF. EN PRODUCCION;3
IIND;"3300";PREG;IIND;PENSAMIENTO SISTEMICO;3
IIND;"3301";PREG;IIND;SISTEMAS PÚBLICOS;3
IIND;"3301";PREG;IIND;SISTEMAS PUBLICOS;3
IIND;"3302";PREG;IIND;ESTRATEGIA EMPRESARIAL;3
IIND;"3303";PREG;IIND;NEGOCIAC.SOLUCION CONFLICT.;3
IIND;"3304";PREG;IIND;NEGOCIACION COLECTIVA;3
IIND;"3305";PREG;IIND;PERSONA Y ORGANIZACION;3
IIND;"3306";PREG;IIND;MODELOS DE DESARROLLO;3
IIND;"3307";PREG;IIND;RESPONSAB.SOCIAL CORPORAT.;3
IIND;"3308";PREG;IIND;INVESTIGACION ORGANIZACIONAL;3
IIND;"3309";PREG;IIND;RELACIONES INDUSTRIALES;3
IIND;"331";PREG;IIND;SEMINARIO DE GRADO;3
IIND;"331";PREG;IIND;SEM.TRAB. GRADO;1
IIND;"331";PREG;IIND;PROYECTO DE GRADO 1;1
IIND;"3310";PREG;IIND;PENSAMIENTO SUAVE DE SISTEMAS;3
IIND;"3311";PREG;IIND;ESTRATEGIA ORGANIZACIONAL;0
IIND;"3311";PREG;IIND;ESTRATEGIA ORGANIZACIONAL;3
IIND;"3311C";PREG;IIND;COMPL. ESTRAT. ORGANIZACIONAL;0
IIND;"3312";PREG;IIND;EMPREND.INNOVAC.EN INGE;3
IIND;"3313";PREG;IIND;DINÁMICA DE SISTEMAS APLICADA;3
IIND;"3314";PREG;IIND;LABORATORIO PARA LA JUSTICIA;3
IIND;"3315";PREG;IIND;TALLERES HABILIDADES BLANDAS;3
IIND;"3315";PREG;IIND;HERRAM.COMUNIC. Y TRAB.EQUIPO;3
IIND;"332";PREG;IIND;SIMULACION;3
IIND;"333";PREG;IIND;FINANZAS ACTUARIALES;3
IIND;"334";PREG;IIND;CASOS EN FINANZAS;3
IIND;"334";PREG;IIND;TEORIA DE INVENTARIOS;3
IIND;"334";PREG;IIND;SIST.INFOR;3
IIND;"338";PREG;IIND;RECICLAJE. EST. PROD;3
IIND;"338";PREG;IIND;RECICLAJE ESTR.PRODUC.;3
IIND;"3391";PREG;IIND;ELECT. PROF. EN ORGANIZACIONES;3
IIND;"3392";PREG;IIND;ELECT. PROF. EN ORGANIZACIONES;3
IIND;"3393";PREG;IIND;ELECT. PROF. EN ORGANIZACIONES;3
IIND;"3400";PREG;IIND;FINANZAS;3
IIND;"3401";PREG;IIND;ANADEC BAJO RIESGO;3
IIND;"3402";PREG;IIND;VALORACION DE EMPRESAS;3
IIND;"3402";PREG;IIND;VALORACIÓN DE EMPRESAS;3
IIND;"3403";PREG;IIND;ECONOMIA INDUSTRIAL;3
IIND;"3404";PREG;IIND;MANEJO DEL RIESGO;3
IIND;"3405";PREG;IIND;CASOS EN FINANZAS;3
IIND;"3406";PREG;IIND;VALORACION;3
IIND;"3407";PREG;IIND;BANCA DE INVERSIÓN;3
IIND;"341";PREG;IIND;PROYECTO DE GRADO 2;3
IIND;"341";PREG;IIND;PROYECTO DE GRADO;6
IIND;"341";PREG;IIND;PROYECTO DE GRADO;3
IIND;"342";PREG;IIND;FLUJO EN REDES;3
IIND;"342";PREG;IIND;FLUJO RED.;3
IIND;"343";PREG;IIND;VALORACION DE EMPRESAS;3
IIND;"344";PREG;IIND;GESTION AMBIENTAL;3
IIND;"345";PREG;IIND;MODELOS DE DESARROLLO;3
IIND;"346";PREG;IIND;TEORIA DE JUEGOS;3
IIND;"348";PREG;IIND;ECODISEQO;3
IIND;"348";PREG;IIND;ECODISEÑO;3
IIND;"349";PREG;IIND;GER. DE PROYECTOS;3
IIND;"3491";PREG;IIND;ELECT. PROF. EN FINANZAS;3
IIND;"3492";PREG;IIND;ELECT. PROF. EN FINANZAS;3
IIND;"350";PREG;IIND;SIM-SIST INTEGRADOS DE MANUFAC;3
IIND;"3500";PREG;IIND;TEORIA DE INVENTARIOS;3
IIND;"3501";PREG;IIND;DIS. EXPERIMENTOS;3
IIND;"351";PREG;IIND;DIAG. ORGANIZACIONAL;3
IIND;"352";PREG;IIND;PRONOSTICOS Y SERIES DE TIEMPO;3
IIND;"352";PREG;IIND;PRON. SER.;3
